Unnamed: 0,price,price_per_m2,residential_complex,floor_current,floor_total,hc_class,description,views,min_metro,online_booking,height,total_area,living_area,rooms,available,ready,is_city,popular_developer,elevators,court,entrance,parking,parks,answer
598,9060000,181490,ЖК «Город-спутник Южный»,5,10,Комфорт,"Сдача дома в 2027 г. Покупка в рассрочку и ипотеку возможна только при наличии первоначального взноса от 20%.

Квартира 41 в корпусе  от застройщика в ЖК ""Город-спутник Южный"" 

Санкт-Петербург. Городская прописка. Престижный Пушкинский район

Ипотека от 3,5%. Рассрочка от 20 т.р./мес. Акции и скидки

Качественные монолитные дома 
Среднеэтажные дома до 10 этажей с интересной архитектурой
Высокие потолки от 2.7 до 3.0 метров и красивая чистовая отделка
В парадных удобные кладовые, велосипедные и колясочные 
Предусмотрены современные детские площадки и парковочные зоны

Удобное расположение и транспортная доступность
12 мин. на автомобиле до КАД
35 мин. на электричке до Балтийского вокзала
35 мин. на автомобиле до центра Санкт-Петербурга
Электричка и автобусная остановка в 5 мин. пешком 
Обустроенный выезд на Киевское шоссе с собственной развязкой

В шаговой доступности будут построены 
37 детских садов и 14 общеобразовательных школ
26 объектов дополнительного образования
Современная больница на 1 250 койко-мест и 8 отдельных поликлиник
8 физкультурно-оздоровительных центров и собственный дом культуры
Парки, скверы и оборудованные места для прогулок и отдыха
5 пунктов полиции с аварийно-спасательными бригадами

Гарантии надежности застройщика
Уставной капитал застройщика составляет 1,3 млрд рублей
Земельный банк на 2 000 га в собственности застройщика
Крупным инвестором проекта является ООО ""Сбербанк Инвестиции""
Реализуется с проектным финансированием ПАО Сбербанк
Приоритетный инвестиционный проект. Утвержден Правительством РФ
Стратегический проект Санкт-Петербурга. Постановление  438  

Локомотивом развития нового района станет университет ИТМО Хайпарк - инновационный научно-образовательный центр мирового уровня, который станет точкой притяжения для ученых, предпринимателей и инвесторов со всей России

г. Санкт-Петербург, Пушкинский район, г. Пушкин, тер. Лесное, уч. 2 - эт. 5  41",45.0,28.0,False,2.7,49.92,,2.0,False,True,False,False,4.0,False,True,False,False,3
599,9024600,169000,ЖК «Цветной Город»,2,21,Комфорт,"Продается 2-комнатная квартира в ЖК ""Цветной город"" на 2 этаже. Общая площадь составляет 53.40 кв. м. Квартира с чистовой отделкой  Срок сдачи дома: 3 квартал 2026. Жилой комплекс ""Цветной город"" располагается по адресу Санкт-Петербург, Красногвардейский.
                
""Цветной город"" - современный масштабный эко-проект: жилые кварталы со своей сетью улиц, пешеходными бульварами и велодорожками, площадками для спорта и отдыха. Кварталы располагаются вдоль береговой линии реки Охты. ""Цветной город"" - это жизнь вблизи природы, но с городской пропиской. К 2026 году на берегах реки Охты будет создан Пейзажный парк с летними экотропами и зимними горками для тюбингов, скейт-парком и летним кинотеатром.

В ЖК ""Цветной город"" запланировано и уже частично реализовано строительство 10 школ, 16 детских садов, 4 поликлиники, больница, ТРК, спортивно-оздоровительные сервисы 

С центром Петербурга жителей ""Цветного города"" свяжет Пискарёвский проспект, удобный выезд на КАД позволяет без труда добираться до других районов.


Расположение:
• 10 минут на авто до КАД;
• 15 минут на авто до станций ""Гражданский проспект"" и ""Академическая"";
• 20 минут до ж/д станции ""Ручьи"".;

Квартира сдается с готовой отделкой из современных экологичных материалов: на стенах плотные белые обои под покраску, на полу износостойкий матовый ламинат, в санузлах керамическая плитка на стенах и керамогранит на полу. Трубы отопления скрыты в стяжке пола и не мешают мебели. В квартире предусмотрено большое количество двойных розеток и выключателей. В ЖК ""Цветной город"" предусмотрена система ""Умный дом"": смартфон с приложением является ключом от всех дверей в ЖК, гостевой доступ оформляется в приложении, видеозвонки от домофона поступают в приложение, показания счетчиков автоматически передаются в учетные базы ЖКХ.

 Преимущества: 
• Рядом лесопарк и река Охта
• Живописные виды из окон
• Безбарьерная среда
• Развитая социальная инфраструктура 
• Система ""Умный дом""

Успейте приобрести квартиру на выгодных условиях! Чтобы узнать подробности, обращайтесь за консультацией по телефону.",25.0,15.0,True,2.55,53.4,24.3,2.0,False,True,True,True,1.0,True,False,True,True,3
600,9059960,248900,ЖК «Пулково Лейк»,2,4,Комфорт,"Продается 1-комнатная квартира в ЖК ""Пулково Лейк"" на 2 этаже. Общая площадь составляет 36.40 кв. м. Квартира с чистовой отделкой. Жилой комплекс ""Пулково Лейк"" располагается по адресу Санкт-Петербург, Московский.

Пулково Лейк - проект малоэтажной застройки на берегу озера на границе Московского и Пушкинского районов. 

Дома высотой всего 4 этажа, квартиры от уютных студий до трехкомнатных квартир для большой семьи. Широчайший выбор планировок, включая квартиры с мастер-спальнями, патио, каминами, саунами, двухуровневые квартиры. Школа, детские сады, парк на берегу озера и выезды на Пулковское и Петербургское шоссе.

Расположение:
• 5 мин на авто до Аэропорта Пулково;
• 10 мин на авто до станций метро ""Московская;
• 10-15 мин на авто до городов Пушкина, Павловска и Гатчины;
• 20 мин на авто до центра Санкт-Петербурга.

Квартиры в проекте сдаются с предчистовой и чистовой отделкой Соmfоrt Stоnе и Соmfоrt Wооd по современным стандартам - Вы можете сами выбрать отделку, подходящую именно Вам.

Дома оборудованы самыми современными инженерными системами и ""Умным домом"".
 
В рамках проекта будет построена современная школа на 925 мест и 2 детских сада на 160 и 240 мест, выезды на Пулковское и Петербургское шоссе, а также храм рядом со сквером ""Пулковский рубеж"".

Общественное пространство вдоль берега озера превратится во всесезонный парк, в котором найдется место для любых активностей от пробежек, катания на САПах и велосипедах до отдыха в шезлонгах и любования закатом солнца. Зимой будет работать каток, проложен лыжный маршрут, предусмотрено место для новогодней елки и горок для детей. Для Ваших питомцев - площадка для выгула собак.

Преимущества:
• Высота потолков от 2,6 до 4,5 м;
• Уникальные планировки;
• Парк на берегу озера;
• Система ""Умный дом"";
• Дворы без машин;
• Колясочная в парадной;
• Видеонаблюдение в холлах, на первом этаже, в лифтах и в паркингах.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.",261.0,20.0,True,2.6,36.4,11.0,1.0,False,True,False,True,13.0,True,True,False,True,3
601,9054960,390300,ЖК «ЛСР. Большая Охта»,2,12,Бизнес,,162.0,4.0,True,2.7,23.2,10.2,0.0,False,False,True,True,2.0,True,True,False,False,"Как и любая языковая модель, GigaChat не обладает собственным мнением и не транслирует мнение своих разработчиков. Ответ сгенерирован нейросетевой моделью, обученной на открытых данных, в которых может содержаться неточная или ошибочная информация. Во избежание неправильного толкования, разговоры на некоторые темы временно ограничены."
602,9073350,175500,ЖК «Цветной Город»,22,23,Комфорт,"Продается 2-комнатная квартира в ЖК ""Цветной город"" на 22 этаже. Общая площадь составляет 51.70 кв. м. Квартира с чистовой отделкой  Срок сдачи дома: 3 квартал 2026. Жилой комплекс ""Цветной город"" располагается по адресу Санкт-Петербург, Красногвардейский.
                
""Цветной город"" - современный масштабный эко-проект: жилые кварталы со своей сетью улиц, пешеходными бульварами и велодорожками, площадками для спорта и отдыха. Кварталы располагаются вдоль береговой линии реки Охты. ""Цветной город"" - это жизнь вблизи природы, но с городской пропиской. К 2026 году на берегах реки Охты будет создан Пейзажный парк с летними экотропами и зимними горками для тюбингов, скейт-парком и летним кинотеатром.

В ЖК ""Цветной город"" запланировано и уже частично реализовано строительство 10 школ, 16 детских садов, 4 поликлиники, больница, ТРК, спортивно-оздоровительные сервисы 

С центром Петербурга жителей ""Цветного города"" свяжет Пискарёвский проспект, удобный выезд на КАД позволяет без труда добираться до других районов.


Расположение:
• 10 минут на авто до КАД;
• 15 минут на авто до станций ""Гражданский проспект"" и ""Академическая"";
• 20 минут до ж/д станции ""Ручьи"".;

Квартира сдается с готовой отделкой из современных экологичных материалов: на стенах плотные белые обои под покраску, на полу износостойкий матовый ламинат, в санузлах керамическая плитка на стенах и керамогранит на полу. Трубы отопления скрыты в стяжке пола и не мешают мебели. В квартире предусмотрено большое количество двойных розеток и выключателей. В ЖК ""Цветной город"" предусмотрена система ""Умный дом"": смартфон с приложением является ключом от всех дверей в ЖК, гостевой доступ оформляется в приложении, видеозвонки от домофона поступают в приложение, показания счетчиков автоматически передаются в учетные базы ЖКХ.

 Преимущества: 
• Рядом лесопарк и река Охта
• Живописные виды из окон
• Безбарьерная среда
• Развитая социальная инфраструктура 
• Система ""Умный дом""

Успейте приобрести квартиру на выгодных условиях! Чтобы узнать подробности, обращайтесь за консультацией по телефону.",63.0,15.0,True,2.55,51.7,25.7,2.0,False,True,True,True,3.0,True,False,True,True,3
603,9059116,252343,ЖК «Лайнеръ»,6,17,Комфорт,"Продаётся 1-комнатная квартира в сданном доме (Лайнеръ), срок сдачи: III-кв. 2025, общей площадью 35.82 кв.м., на 6 этаже. Новый жилой комплекс ""Лайнеръ"" от застройщика ""Холдинг ""РСТИ"""" расположен по адресу: Россия, Санкт-Петербург, Октябрьская набережная",19.0,7.0,True,,35.9,,1.0,True,,True,True,4.0,True,True,True,False,3
604,9050087,239737,ЖК «Парадный ансамбль»,3,5,Комфорт,,232.0,21.0,True,,37.75,10.7,1.0,False,True,True,True,3.0,True,True,True,True,3
605,9050149,231166,ЖК «Парадный ансамбль»,3,5,Комфорт,,15.0,23.0,True,2.77,39.15,10.7,1.0,False,True,True,True,6.0,True,True,True,True,3
606,9005032,226827,ЖК «Любоград»,1,4,Комфорт,"""Любоград"" — уютный малоэтажный квартал комфорт-класса, состоящий из домов высотой всего 4 этажа. Жизнь здесь будет размеренной и спокойной, а все соседи будут знать друг друга. В ЖК ""Любоград"" предусмотрена вся инфраструктура для полноценной и интересной жизни: два детских сада, школа, поликлиника, спортивный комплекс. На первых этажах домов откроются магазины и кафе.
""Любоград"" располагается в уникальном месте Петербурга: в Стрельне, в историческом Петродворцовом районе, который славится роскошными дворцами и парками. Здесь уже есть вся социальная и торгово-сервисная инфраструктура, необходимая для комфортной жизни. Хорошую транспортную доступность обеспечивает близость развязки КАД и Санкт-Петербургского шоссе. Добраться до ближайшего метро можно на маршрутке или трамвае.",10.0,15.0,True,2.77,39.7,13.0,1.0,False,True,False,True,7.0,True,False,False,False,3
607,9065487,395700,ЖК «Квартал бизнес-класса Б15»,2,17,Бизнес,"""Б15"" — это новый квартал бизнес-класса от компании ""КВС"", расположенный на проспекте Маршала Блюхера в Калининском районе. Уникальная локация сочетает в себе близость к динамичному центру Петербурга и умиротворенным парковым зонам Калининского района. Такое расположение позволит насладиться комфортной жизнью в развитой части города.

Состоящий из нескольких корпусов, архитектурный ансамбль симметричен и невелик по форме. Квартал включает в себя 5 корпусов разной высоты: 10, 15 и 17 этажей, которые будут соединены двухэтажной галереей коммерческих помещений. Данное решение подарит ощущение камерности и безопасности и позволит иметь всю необходимую инфраструктуру в шаговой доступности.",165.0,5.0,True,2.73,22.91,10.1,0.0,False,True,True,True,22.0,True,True,False,False,4
608,9046983,247659,ЖК «Дубровский»,1,4,Бизнес,"Вторая очередь квартала ""Дубровский"" включает в себя четыре малоэтажных корпуса, которые будут возведены в два этапа. Здания выполнены в неоклассическом стиле и продолжают лучшие образцы Санкт-Петербургского зодчества.

Во второй очереди ""Дубровского"" предусмотрен большой выбор планировок: от уютных студий до просторных четырехкомнатных квартир с двумя санузлами.",4.0,24.0,True,,36.53,13.5,1.0,False,True,False,True,,True,False,True,False,4
609,9039999,241905,ЖК «GloraX Парголово (Глоракс Парголово)»,12,15,Комфорт,"Продается 1-комн. квартира  на 12-м этаже в проекте комфорт-класса GloraX Парголово. Общая площадь лота составляет 37,37 кв. м, из которых 11,25 кв. м отведено под жилую и 16,07 кв. м под кухонную зону. Номер квартиры - 583.

Преимущества:
- Квартира комфорт-класса с полной чистовой отделкой
- Зеленый район, Шуваловский парк в 20 мин. пешком
- 10 мин. до КАД, 15 мин. до ЗСД
- 5 эт. паркинг на 451 м/м
- Закрытые дворы с видеонаблюдением
- Детские площадки с геопласткой и бизиборадми
- Сады и школы в шаговой доступности
- Спортивные площадки и велодорожки
- Собственный комьюнити-центр
- Келлеры для хранения
- Коммерческие помещения на 1 этажах

GloraX Парголово — масштабный проект комфорт-класса в Выборгском районе Санкт-Петербурга. Место, продуманное до мелочей, где все, что необходимо — рядом. Архитектурно-пространственное решение отличается лаконичностью и строгостью и придает проекту свой характер. Внутренние дворы закрыты от внешнего мира, создавая приватную территорию для жителей.

Живите на природе, но с комфортом мегаполиса. Десять минут на велосипеде или полчаса пешком —  и вы окажетесь в одном из культовых мест отдыха петербуржцев: Шуваловском парке, Орловском заказнике с их чистыми карьерами или на Суздальских озерах. До ж/д станции ""Парголово""  7 минут на автомобиле, до метро Проспект Просвещения  25 минут, КАД  10 минут, ЗСД  15  минут. В шаговой доступности остановка общественного транспорта.

В шаговой доступности — собственные школы и детские сады. Здесь все создано для максимального комфорта каждого жителя.
 
Приватное пространство внутреннего двора с беседками с розетками для работы и отдыха, зеленый двор с уютным многоуровневым освещением, детскими эко-площадками и спортивными workout создает неповторимую атмосферу, заряжающую энергией на новые свершения.

Цена указана при 100% оплате или стандартной ипотеке. Узнайте подробности в Отделе продаж.",19.0,11.0,True,2.6,37.37,11.3,1.0,False,,True,False,,True,True,True,True,0
610,9074654,266119,ЖК «Клюква.Парк»,4,12,,"Продаётся 1-комнатная квартира в строящемся доме (Корпус 1), срок сдачи: IV-кв. 2028, общей площадью 34.1 кв.м., на 4 этаже. Жилой комплекс ""Клюква.Парк"" - это новое пространство для энергичных людей, желающих обрести комфортное место для жизни, реализации и творчества. 
Современная архитектура и качественные детские площадки, благоустроенные зоны для отдыха и развитая инфраструктура - всё это обеспечит высокий уровень удобства проживания. 
Комплекс строится в Пушкинском районе вблизи исторических пригородов Петербурга и крупных городских магистралей. Социально значимые объекты - школа, детский сад, поликлиника - находятся в шаговой доступности.",2.0,10.0,False,2.72,34.1,,1.0,False,False,False,False,20.0,False,False,False,False,4
611,9096464,365320,ЖК «БелАрт»,11,22,,"Продаётся Студия в ЖК БелАрт от застройщика Холдинг ""РСТИ"" (Росстройинвест).
Квартира находится в 22 этажном доме, в Корпус 5 на 11 этаже. Общая площадь квартиры 24,90 кв.м.

ЖК ""БелАрт"" — современный квартал комфорт-класса, расположенный в Калининском районе Санкт-Петербурга, в шаговой доступности от станции метро ""Лесная"".

В состав проекта входят пять корпусов переменной этажности. Уникальная архитектура, выверенная геометрия фасадов, грамотное зонирование общественных пространств и придомовой территории, продуманные планировки квартир.

Особое внимание уделено обустройству мест общего пользования: в парадных появятся зоны для отдыха и помещения для хранения велосипедов и колясок.

В закрытых благоустроенных дворах будут обустроены детские площадки, зоны для отдыха. Украшением квартала станет променад протяженностью почти 300 метров с фруктовым садом.

На первых этажах домов жилого комплекса ""БелАрт"" откроются продуктовые магазины, пекарни, салоны красоты. В стилобатной части домов спроектированы подземные паркинги.  

ЖК строится на Полюстровском проспекте. До станции метро ""Лесная""  1,4 км, а до Финляндского вокзала  4,5 км. Ближайшие остановки общественного транспорта  всего в 50 метрах от комплекса.

Выезд на КАД находится в 7,5 км, на 3СД  в 9,5 км, а до центра города  всего 9 км. ""БелАрт"" расположен в непосредственной близости от крупных транспортных магистралей: Полюстровского проспекта, проспекта Маршала Блюхера, Большого Сампсониевского проспекта, Кантемировской улицы, Ушаковской и Выборгской набережных.

Калининский район Санкт-Петербурга — развитый район с налаженной инфраструктурой. На расстоянии 12 км от квартала работают более 10 детских садов и 7 школ. Близость к метро и центру делает доступными лучшие учебные заведения. В окружении комплекса уже работают различные магазины, медицинские клиники и многое другое. Рядом со станцией метро ""Лесная"" расположен торгово-развлекательный комплекс ""Европолис"".",86.0,6.0,False,3.0,24.9,16.1,0.0,False,False,False,False,6.0,False,False,False,False,4
612,9000000,283019,ЖК «Veren Village Стрельна (Верен Вилладж Стрельна)»,3,3,Бизнес,"Продаётся студия в сданном доме (Корпус 8 (секция 9,10)), срок сдачи: II-кв. 2022, общей площадью 31.8 кв.м., на 3 этаже. Возможно ли, живя в городе, пользоваться преимуществами загородной жизни? Сочетать карьерные возможности с тишиной, пением птиц, свежим морским воздухом? Да - если вы живёте в VEREN VILLAGE стрельна. 
Петродворцовый район Северной столицы - это историческое окружение, умиротворяющая природа и особый стиль жизни. VEREN VILLAGE стрельна - совершенно новый формат малоэтажного жилья бизнес-класса: оригинальная авторская архитектура от именитого бюро ""Остоженка"", уникальные форматы квартир и насыщенная инфраструктура. 
Всего в 15 минутах от шумных городских магистралей - чистый воздух уютного зелёного района. Закрытая от посторонних территория, подземный и гостевой паркинги, разнообразные магазины в шаговой доступности. На территории комплекса даже есть озеро - чувствуйте себя отдыхающими в престижном курортном отеле! 
Оставьте позади однотипные бетонные многоэтажки: трёхэтажные дома VEREN VILLAGE стрельна не закрывают от вас солнце и звёзды. Отделка из кирпича ручной формовки долговечна и эффектно выглядит. В дизайне применяются натуральный камень и тёплое дерево. Панорамные окна и террасы открывают вид на озеро. VEREN VILLAGE стрельна - это небо, зелень, водоем, обрамляющие выразительную авторскую архитектуру.",142.0,15.0,False,2.8,31.8,,0.0,True,,False,False,,True,True,True,True,4
613,9041175,292500,ЖК «Южный Форт»,11,20,Комфорт,"Продаётся 1-комнатная квартира в строящемся доме (Дом 2), срок сдачи: IV-кв. 2026, общей площадью 30.91 кв.м., на 11 этаже. Новый жилой комплекс ""Южный Форт"" от застройщика ""ГК Лидер Групп"" расположен по адресу город Санкт-Петербург, Ленинский проспект.",28.0,8.0,False,2.74,30.91,,1.0,False,,False,False,6.0,True,True,False,False,0
614,9021000,155000,ЖК «Аэросити Club (Аэросити Клаб)»,2,12,Комфорт,"Продаётся 2-комнатная квартира в строящемся доме (Дом 1), срок сдачи: IV-кв. 2026, общей площадью 58.2 кв.м., на 2 этаже. ЖК AEROCITY Club - уютный среднеэтажный жилой комплекс комфорт-класса в п. Шушары Пушкинского района. Проект ориентирован на молодых и активных людей, стремящихся к комфорту и независимости. Это третий по счету жилой комплекс, который наша  компания возводит в рамках квартальной застройки южных границ Санкт-Петербурга. Первый дом введен в эксплуатацию, идет заселение. Проект задает новый стандарт качества и организации пространства доступного жилья. 
Рядом с ЖК AEROCITY Club введен в эксплуатацию и готовится к открытию современный трехэтажный детский сад, идет строительство комбинированного детского сада и начальной школы, общеобразовательной школы на 1650 мест, предусмотрено строительство детской и взрослой поликлиник. Есть планы по созданию своей парковой зоны и строительству линии скоростного трамвая. 
ЖК AEROCITY Club- комфортно удален от высотной уплотнительной застройки исторической части Шушар. Геометрия здания в форме двух крыльев с внутренней дворовой территорией повышает приватность и безопасность его жителей. Благодаря грамотно спланированной квартальной застройке, жителям не придется тратить много времени на повседневные задачи. Все необходимое уже возводится внутри района.",216.0,8.0,True,2.72,58.2,,2.0,False,,False,False,,True,False,True,False,3
615,9030553,205100,ЖК «Образцовый квартал 15»,1,4,,"Малоэтажный жилой комплекс Образцовый квартал 15 создан для тех, кто хочет жить среди природы и при этом быть недалеко от жизни большого города. Кирпично-монолитный жилой комплекс состоит из четырех жилых этажей и оснащен современными технологиями:

~ Газовые котельные. Благодаря ним в домах своя горячая вода, к которой есть беспрерывный доступ.

~ Система отопления Теплый пол. В квартирах под выровненной машинной стяжкой проложена система водяных теплых полов. Вы можете настраивать индивидуальную температуру воздуха в каждом жилом помещении с помощью удобных терморегуляторов.

~ Бесшумные лифты, поднимающиеся с нулевого этажа на любой этаж, включая первый.

~ Проведена отделка мест общего пользования, а счетчики электроэнергии и воды выведены на лестничные клетки.

~ В квартирах стоят двухкамерные теплопакеты с клапанами микропроветривания.

Мы не только продумываем внутридомовое пространство, но и с вниманием относимся к благоустройству вокруг наших домов. На стадии строительства всех наших ЖК проводится качественное озеленение придомовой территории, за которым следят опытные агрономы. В наших дворах стоят детские и спортивные площадки, а светлые и просторные входные группы оснащены панорамным остеклением. Образцовый квартал 15 находится в центре быстрорастущего района с развивающейся инфраструктурой. Рядом уже построены и действуют три детских сада, одна школа, в ближайшем будущем будут построены: вторая школа, детская и взрослая поликлиника . Также запланировано строительство железнодорожной станции. Близко располагается Бизнес-парк Garage: двухэтажное коммерческое здание с пристроенным четырехуровневым паркингом",11.0,20.0,False,2.87,44.03,14.0,1.0,False,False,False,False,1.0,False,False,False,False,4
616,9014145,205100,ЖК «Образцовый квартал 15»,1,4,,"Малоэтажный жилой комплекс Образцовый квартал 15 создан для тех, кто хочет жить среди природы и при этом быть недалеко от жизни большого города. Кирпично-монолитный жилой комплекс состоит из четырех жилых этажей и оснащен современными технологиями:

~ Газовые котельные. Благодаря ним в домах своя горячая вода, к которой есть беспрерывный доступ.

~ Система отопления Теплый пол. В квартирах под выровненной машинной стяжкой проложена система водяных теплых полов. Вы можете настраивать индивидуальную температуру воздуха в каждом жилом помещении с помощью удобных терморегуляторов.

~ Бесшумные лифты, поднимающиеся с нулевого этажа на любой этаж, включая первый.

~ Проведена отделка мест общего пользования, а счетчики электроэнергии и воды выведены на лестничные клетки.

~ В квартирах стоят двухкамерные теплопакеты с клапанами микропроветривания.

Мы не только продумываем внутридомовое пространство, но и с вниманием относимся к благоустройству вокруг наших домов. На стадии строительства всех наших ЖК проводится качественное озеленение придомовой территории, за которым следят опытные агрономы. В наших дворах стоят детские и спортивные площадки, а светлые и просторные входные группы оснащены панорамным остеклением. Образцовый квартал 15 находится в центре быстрорастущего района с развивающейся инфраструктурой. Рядом уже построены и действуют три детских сада, одна школа, в ближайшем будущем будут построены: вторая школа, детская и взрослая поликлиника . Также запланировано строительство железнодорожной станции. Близко располагается Бизнес-парк Garage: двухэтажное коммерческое здание с пристроенным четырехуровневым паркингом",6.0,17.0,True,2.87,43.95,13.6,1.0,False,False,False,False,1.0,False,False,False,False,4
617,9080073,261900,ЖК «Любоград»,4,4,Комфорт,"""Любоград"" — уютный малоэтажный квартал комфорт-класса, состоящий из домов высотой всего 4 этажа. Жизнь здесь будет размеренной и спокойной, а все соседи будут знать друг друга. В ЖК ""Любоград"" предусмотрена вся инфраструктура для полноценной и интересной жизни: два детских сада, школа, поликлиника, спортивный комплекс. На первых этажах домов откроются магазины и кафе.
""Любоград"" располагается в уникальном месте Петербурга: в Стрельне, в историческом Петродворцовом районе, который славится роскошными дворцами и парками. Здесь уже есть вся социальная и торгово-сервисная инфраструктура, необходимая для комфортной жизни. Хорошую транспортную доступность обеспечивает близость развязки КАД и Санкт-Петербургского шоссе. Добраться до ближайшего метро можно на маршрутке или трамвае.",65.0,17.0,True,2.77,34.67,11.7,1.0,True,True,False,True,8.0,True,False,False,False,3
618,9135368,425693,ЖК «Гранат»,1,13,Комфорт,"Продаётся студия в строящемся доме (Корпус 1), срок сдачи: II-кв. 2028, общей площадью 21.46 кв.м., на 1 этаже. Новый жилой комплекс от ""РСТИ"" у метро Бухарестская.",69.0,4.0,False,2.73,21.46,,0.0,False,,True,True,,True,True,True,False,4
619,9116727,246465,ЖК «PLUS Пулковский (Плюс Пулковский)»,3,5,Комфорт,,2.0,17.0,False,2.75,36.99,12.2,1.0,False,True,True,False,1.0,True,True,True,False,0
620,9187863,263640,ЖК «Ultra City 3.0 (Ультра Сити 3.0)»,2,17,Комфорт,"Новый ЖК Ultra City 3.0 от RBI в Приморском районе Петербурга. Современный город ультравозможностей, где мечта о гармоничной жизни за городом воплотится в мегаполисе со всеми его преимуществами.

Новый проект от RBI строится в перспективной локации на пересечении проспекта Королёва и Арцеуловской аллеи в районе Парашютной улицы. До выездов на ЗСД и КАД — 15 минут. Рядом детские сады и школы, современные медицинские и спортивные учреждения, торговые центры и магазины. Прямо в доме откроется детская поликлиника, а на прилегающей территории построят муниципальный детский сад.

Всего в 4 корпусах дома 946 квартир от 24 до 90 м². Планировки — от классических до ""евро"" с кухней-гостиной и мастер-спальней с гардеробной. Высота потолков — 2,7 метра. Все квартиры продаются с белой отделкой.

Насладиться солнечным SPA среди цветущих яблонь и уссурийских груш в собственном фруктовом саду, провести online-встречу или поработать с ноутбуком в обогреваемой party-беседке с розетками под навесом. Прогуляться с близкими по фруктовой аллее до детской площадки, чтобы покатать дочь или сына на качелях, а потом с улыбкой наблюдать, как весело и увлечённо они резвятся в мега-песочнице с водяными аттракционами и решают головоломки на бизибордах — вот повседневные сценарии вашей счастливой жизни в будущем ЖК Ultra City 3.0!

В каждой секции — своё лобби с витражными окнами и воздушными световыми колоннами — чтобы ощущение гармонии с природой не покидало вас и внутри дома. В каждой парадной зоны ожидания для гостей и вместительные колясочные. Для хранения габаритных вещей можно отдельно приобрести кладовую на -1 этаже, для авто — машиноместо в отдельно стоящем тёплом паркинге.

Приватный двор полностью без машин охраняется 24/7, вход по электронному ключу. Можно уверенно отпускать детей на прогулки со сверстниками и приглядывать за ними со смартфона благодаря технологии ""умный дом"". Для занятий спортом на свежем воздухе в Ultra City 3.0 установят профессиональное уличное оборудование для кардио, силовых и wellness-тренировок и настольный теннис. Ещё одна фишка проекта — ремонтная станция для велосипедов: отладить свой двухколёсный транспорт, подкачать шины и подтянуть слетевшую цепь можно будет, не выходя из дома.

Выбирайте Ultra City 3.0, чтобы каждый день ловить вайб загородной жизни в ритме мегаполиса!",36.0,11.0,False,2.75,34.85,11.5,1.0,False,False,False,False,6.0,True,True,False,False,0
